Survey,Year,Quarter,Area,SubArea,AphiaID,Species,LngtClass,CPUE_number_per_hour,DateofCalculation
NS-IBTS,2007,1,2,41F2,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,2,41F2,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,2,41F2,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,2,41F2,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2007,1,2,41F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,41F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,41F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,41F3,127379,Entelurus aequoreus,230,1,20170602
NS-IBTS,2007,1,2,41F3,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,2,41F3,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,2,41F3,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,2,41F3,127379,Entelurus aequoreus,440,1,20170602
NS-IBTS,2007,1,2,41F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,41F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,41F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,41F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,2,41F4,127379,Entelurus aequoreus,260,0.667,20170602
NS-IBTS,2007,1,2,41F4,127379,Entelurus aequoreus,390,0.667,20170602
NS-IBTS,2007,1,2,41F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,41F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,41F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,42F0,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,2,42F0,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,2,42F0,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,2,42F0,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,2,42F0,127379,Entelurus aequoreus,430,1,20170602
NS-IBTS,2007,1,2,42F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,42F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,42F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,42F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,2,42F1,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,2,42F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,42F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,42F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,42F2,127379,Entelurus aequoreus,260,2,20170602
NS-IBTS,2007,1,2,42F2,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2007,1,2,42F2,127379,Entelurus aequoreus,400,2,20170602
NS-IBTS,2007,1,2,42F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,42F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,42F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,42F3,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2007,1,2,42F3,127379,Entelurus aequoreus,390,4,20170602
NS-IBTS,2007,1,2,42F3,127379,Entelurus aequoreus,400,2,20170602
NS-IBTS,2007,1,2,42F3,127379,Entelurus aequoreus,420,2,20170602
NS-IBTS,2007,1,2,42F3,127379,Entelurus aequoreus,440,2,20170602
NS-IBTS,2007,1,2,42F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,42F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,42F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,260,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,280,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,300,2,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,340,2,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,360,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,370,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,380,6,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,390,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,400,4,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,410,2,20170602
NS-IBTS,2007,1,2,42F4,127379,Entelurus aequoreus,440,2,20170602
NS-IBTS,2007,1,2,42F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,42F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,42F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,43F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,2,43F0,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,2,43F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,43F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,43F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,43F1,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,2,43F1,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2007,1,2,43F1,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,2,43F1,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2007,1,2,43F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,43F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,43F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,43F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,2,43F2,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,2,43F2,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2007,1,2,43F2,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,2,43F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,43F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,43F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,2,43F3,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,2,43F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,43F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,43F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,230,2,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,290,2,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,360,2,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,380,8,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,410,2,20170602
NS-IBTS,2007,1,2,43F4,127379,Entelurus aequoreus,430,2,20170602
NS-IBTS,2007,1,2,43F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,43F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,43F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,44F2,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,2,44F2,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2007,1,2,44F2,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,2,44F2,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,2,44F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,44F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,44F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,44F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,2,44F3,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,2,44F3,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,2,44F3,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,2,44F3,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2007,1,2,44F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,44F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,44F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,2,44F4,127379,Entelurus aequoreus,280,2,20170602
NS-IBTS,2007,1,2,44F4,127379,Entelurus aequoreus,350,2,20170602
NS-IBTS,2007,1,2,44F4,127379,Entelurus aequoreus,400,2,20170602
NS-IBTS,2007,1,2,44F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,2,44F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,2,44F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,300,2,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,3,4.10E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,370,2,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2007,1,3,4.10E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.10E+10,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,3,4.10E+10,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,3,4.10E+10,127379,Entelurus aequoreus,360,2,20170602
NS-IBTS,2007,1,3,4.10E+10,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,3,4.10E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.10E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.20E+08,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,3,4.20E+08,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2007,1,3,4.20E+08,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,3,4.20E+08,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2007,1,3,4.20E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,3,4.20E+09,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2007,1,3,4.20E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.20E+10,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+10,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,3,4.20E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.20E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.30E+09,127379,Entelurus aequoreus,260,2,20170602
NS-IBTS,2007,1,3,4.30E+09,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2007,1,3,4.30E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.30E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.30E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.30E+10,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2007,1,3,4.30E+10,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,3,4.30E+10,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,3,4.30E+10,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2007,1,3,4.30E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.30E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.30E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.40E+07,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+07,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+07,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+07,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.40E+08,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.40E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+09,127379,Entelurus aequoreus,230,1,20170602
NS-IBTS,2007,1,3,4.40E+09,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2007,1,3,4.40E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.40E+10,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+10,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,3,4.40E+10,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,3,4.40E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.40E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.50E+07,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+07,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,3,4.50E+07,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+07,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+07,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.50E+08,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,3,4.50E+08,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,3,4.50E+08,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,3,4.50E+08,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,3,4.50E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.50E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+09,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2007,1,3,4.50E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.50E+10,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+10,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2007,1,3,4.50E+10,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2007,1,3,4.50E+10,127379,Entelurus aequoreus,430,1,20170602
NS-IBTS,2007,1,3,4.50E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.50E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.60E+07,127379,Entelurus aequoreus,380,2,20170602
NS-IBTS,2007,1,3,4.60E+07,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+07,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+07,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.60E+08,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+08,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,3,4.60E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.60E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.60E+10,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+10,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,3,4.60E+10,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2007,1,3,4.60E+10,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,3,4.60E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.60E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.70E+07,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+07,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+07,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+07,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,3,4.70E+08,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,3,4.70E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,270,3,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,380,2,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2007,1,4,36F0,127379,Entelurus aequoreus,440,1,20170602
NS-IBTS,2007,1,4,36F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,4,36F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,4,36F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,280,6,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,290,6,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,300,4,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,330,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,350,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,370,4,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,380,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,400,4,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,410,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,430,4,20170602
NS-IBTS,2007,1,4,3.70E+10,127379,Entelurus aequoreus,440,2,20170602
NS-IBTS,2007,1,4,3.70E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,4,3.70E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,4,3.70E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,280,4,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,300,2,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,360,3,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,370,5,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,380,7,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,400,6,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,410,4,20170602
NS-IBTS,2007,1,4,37F0,127379,Entelurus aequoreus,420,2,20170602
NS-IBTS,2007,1,4,37F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,4,37F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,4,37F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,240,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,270,5,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,280,3,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,290,7,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,310,2,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,320,2,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,350,2,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,370,7,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,380,3,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,390,7,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,400,10,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,410,3,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,420,3,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,430,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,440,1,20170602
NS-IBTS,2007,1,4,37F1,127379,Entelurus aequoreus,460,1,20170602
NS-IBTS,2007,1,4,37F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,4,37F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,4,37F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,4,3.80E+10,127379,Entelurus aequoreus,240,1,20170602
